1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,23,1,1,1,1,1,8,4,5,8,4,5,5,3,4,9,3,2,7,3,5.708333333,3,1,2,4,3,4,2,3,4,3,10,1
1,6,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,1,8,6,7,8,6,7,9,6,7,3,8,3,3,1,1.962962963,2,1,1,2,1,1,2,4,4,4,2,1
1,6,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,9,3,1,1,1,1,11,9,10,11,9,10,11,9,10,2,7,2,3,0,1.842105263,2,1,1,2,1,2,1,5,5,5,10,1
1,10,2,1,1,3,2,4,4,1,1,1,1,1,1,1,1,25,1,1,1,1,1,11,8,10,11,8,10,11,10,11,2,7,2,3,1,1.631578947,2,1,1,3,1,2,1,6,6,6,9,1
1,7,1,1,1,3,1,3,6,1,1,1,1,1,1,1,1,35,1,1,1,1,1,9,8,8,9,8,8,11,7,9,7,7,5,3,0,1.70212766,2,1,1,3,1,2,2,6,5,5,3,1
1,4,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,11,9,10,11,9,10,12,9,11,2,10,2,3,1,1.684210526,2,1,1,2,1,2,1,6,6,5,9,1
1,8,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,11,9,10,11,9,10,11,9,10,7,2,2,3,1,2.3,2,1,1,2,2,2,3,5,6,6,10,1
1,7,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,15,2,1,1,1,1,4,4,4,4,4,4,8,4,5,3,6,6,3,1,2.15,2,1,2,2,2,2,9,4,3,3,9,1
1,8,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,1,7,6,7,7,6,7,9,6,8,6,6,8,4,1,2.222222222,2,1,1,3,1,2,1,4,4,4,10,1
1,6,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,1,11,10,11,11,10,11,11,9,10,2,2,5,2,1,1.65,2,1,2,3,2,2,1,7,7,7,10,1
1,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,1,12,10,11,12,10,11,12,9,10,2,7,7,2,0,1.315789474,2,1,1,2,1,1,9,6,6,6,10,1
1,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,9,1,1,1,1,1,8,6,7,8,6,7,8,6,7,2,2,2,3,1,2.111111111,2,1,1,2,2,2,1,3,3,3,9,1
1,7,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,9,1,1,1,1,1,11,9,10,11,9,10,11,9,9,5,5,8,4,2,2.7,2,2,2,3,2,2,3,5,6,6,10,1
1,10,2,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,1,8,6,7,8,6,7,10,7,8,2,6,6,2,0,0.894736842,2,1,2,3,1,2,2,4,3,4,10,1
1,10,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,1,9,7,8,9,7,8,9,6,8,3,3,3,3,1,1.958333333,2,1,2,3,2,2,1,5,4,4,10,1
1,8,1,1,1,1,2,2,4,1,1,1,1,1,1,1,1,16,2,1,1,1,1,11,9,10,11,9,10,11,8,9,2,5,8,3,1,2,2,1,2,2,1,2,1,4,4,4,10,1
1,6,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,9,1,1,1,1,1,11,9,10,11,9,10,12,8,10,1,2,1,2,0,1.428571429,2,1,1,2,1,1,2,7,6,6,9,1
1,8,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,15,1,1,1,1,1,8,5,6,8,5,6,9,6,7,2,6,2,4,2,2.888888889,2,1,1,2,1,1,2,4,4,4,9,1
1,5,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,11,10,10,11,10,10,12,9,10,2,2,7,2,1,1.578947368,2,1,1,3,1,2,1,6,6,6,9,1
1,7,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,10,9,9,10,9,9,11,9,10,6,8,3,5,4,4.75,3,1,3,4,2,3,6,7,7,7,10,1
1,8,1,1,1,3,1,3,6,2,1,2,1,2,1,2,1,18,2,1,1,1,1,10,7,8,10,7,8,9,7,8,8,2,3,4,2,2.695652174,2,1,1,2,2,2,3,7,5,6,10,1
1,5,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,1,1,1,1,1,10,8,9,10,8,9,11,9,10,8,3,3,3,1,2.25,2,1,1,2,1,2,2,7,6,6,2,1
1,6,3,1,1,2,2,3,4,1,1,1,1,1,1,1,1,35,2,1,1,1,1,11,9,10,11,9,10,12,9,10,7,10,9,3,0,1.833333333,2,1,1,2,1,1,1,6,6,6,9,1
1,10,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,1,1,1,1,1,9,8,8,9,8,8,10,4,6,2,2,6,4,2,2.727272727,2,1,1,3,2,2,1,3,3,3,9,1
1,8,2,1,1,3,5,1,4,1,1,1,1,1,1,1,1,29,2,1,1,1,1,10,9,9,10,9,9,11,9,10,2,7,9,2,0,0.789473684,2,1,1,2,1,1,2,5,5,5,10,1
1,5,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,31,2,1,1,1,1,6,5,5,6,5,5,9,6,8,6,6,2,2,0,1.333333333,2,1,2,2,1,1,2,2,2,2,9,1
1,8,2,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,1,8,7,8,8,7,8,9,8,8,3,4,3,4,3,3.041666667,2,1,1,3,2,2,3,7,6,6,10,1
1,5,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,11,9,10,11,9,10,11,9,10,2,2,3,5,1,4.083333333,3,1,3,4,2,3,6,6,6,6,10,1
1,5,4,1,1,3,2,3,4,1,1,1,1,1,1,1,1,35,2,1,1,1,1,10,9,9,10,9,9,11,9,10,9,9,5,2,1,1.684210526,2,1,1,2,1,2,6,6,6,6,10,1
1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,1,1,1,1,6,5,5,6,5,5,8,5,6,2,6,2,3,1,1.85,2,1,1,3,1,1,9,4,4,4,10,1
1,8,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,26,1,1,1,1,1,5,4,4,5,4,4,9,5,7,6,3,3,4,0,2.260869565,2,1,2,3,1,2,2,5,3,4,10,1
1,9,3,1,1,3,2,4,4,1,1,1,1,1,1,1,1,34,1,1,1,1,1,11,10,10,11,10,10,12,10,10,2,7,7,5,2,3.473684211,3,2,2,3,2,2,1,6,6,6,10,1
1,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,11,9,10,11,9,10,12,10,11,7,9,5,3,1,1.875,2,1,1,3,2,2,1,8,8,8,10,1
1,7,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,4,1,1,1,1,11,10,10,11,10,10,12,9,10,2,10,10,4,2,2.9,2,1,1,3,1,2,1,7,6,6,10,1
1,8,2,1,1,3,8,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,2,3,6,2,4,3,3,3,3,2,2.541666667,2,2,2,3,1,2,9,8,5,6,9,1
1,7,2,1,1,3,3,2,9,1,1,1,1,1,1,1,1,16,2,1,1,1,1,10,8,9,10,8,9,11,9,10,8,3,6,6,1,4.333333333,3,1,3,4,3,3,1,7,7,7,10,1
1,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,1,6,5,5,6,5,5,9,6,8,6,6,2,2,0,1.333333333,2,1,2,2,1,1,2,2,2,2,9,1
1,9,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,37,1,1,1,1,1,6,3,4,6,3,4,8,3,5,2,2,3,4,1,2.625,2,1,1,2,1,1,9,7,6,6,3,1
1,8,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,1,11,8,10,11,8,10,12,8,10,1,2,2,2,0,1.260869565,2,1,1,2,1,1,2,7,6,6,10,1
1,6,1,1,1,3,6,1,4,1,1,1,1,1,1,1,1,12,2,1,1,1,1,11,9,10,11,9,10,11,9,10,2,2,3,5,1,4.083333333,3,1,3,4,1,3,6,6,6,6,9,1
1,6,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,26,3,1,1,1,1,8,7,7,8,7,7,10,6,7,3,6,6,2,0,1.3,2,1,1,3,2,2,2,4,3,3,10,1
1,6,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,9,7,8,9,7,8,10,7,9,2,2,2,3,1,2.15,2,1,1,2,2,2,9,5,5,5,10,1
1,5,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,44,1,2,1,1,1,11,9,10,11,9,10,11,9,10,5,7,2,3,0,1.473684211,2,1,1,3,1,2,1,6,6,5,3,2
1,6,4,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,1,2,1,1,1,5,4,5,5,4,5,8,5,6,6,6,3,3,1,2.263157895,2,1,2,2,2,2,9,4,3,3,9,2
1,10,2,1,1,3,4,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,12,10,10,12,10,10,11,9,10,2,7,9,3,1,2.263157895,2,1,1,2,2,2,2,7,6,6,10,2
1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,12,10,11,12,10,11,12,9,10,2,9,7,3,2,2.157894737,2,1,2,3,1,2,7,6,6,6,9,2
1,6,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,5,2,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,10,2
1,10,1,1,1,3,1,3,4,1,1,1,1,1,1,1,1,44,2,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,9,2
1,6,1,1,1,3,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,9,2
1,6,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,3,3,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,9,2
1,1,1,1,1,3,3,1,2,1,1,1,1,1,1,1,1,19,4,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,10,2
1,4,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,2,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,3,2
1,5,1,1,1,3,6,1,4,1,1,1,1,1,1,1,1,15,4,2,1,1,1,11,9,10,11,9,10,11,9,10,2,7,7,4,1,2.789473684,2,1,1,2,1,1,6,6,6,6,10,2
1,5,2,1,1,3,1,1,7,1,1,1,1,1,1,1,1,3,2,2,1,1,1,11,10,10,11,10,10,11,9,10,7,7,5,3,0,1.95,2,1,1,2,1,1,9,7,7,6,9,2
1,8,1,2,1,3,2,1,3,1,1,1,1,1,1,1,1,19,3,2,1,1,1,11,9,10,11,9,10,11,9,10,5,7,5,3,0,1.894736842,2,1,1,2,1,1,9,7,6,6,9,2
1,5,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,37,3,2,1,1,1,11,9,10,11,9,10,11,9,10,5,7,5,3,0,1.894736842,2,1,1,2,1,1,9,7,6,6,9,2
1,12,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,4,2,2,1,1,1,11,10,10,11,10,10,11,9,10,3,7,5,3,1,1.9,2,1,1,2,1,1,6,7,6,6,9,2
1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,40,2,2,1,1,1,10,9,9,10,9,9,11,9,10,2,7,5,3,1,1.842105263,2,1,1,2,1,2,1,6,6,6,10,2
1,9,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,26,3,2,1,1,1,11,9,10,11,9,10,11,9,11,5,5,2,3,0,1.842105263,2,1,1,2,1,2,1,6,6,6,9,2
1,8,1,2,1,3,2,4,4,1,1,1,1,1,1,1,1,13,2,2,1,1,1,11,9,10,11,9,10,11,10,11,2,5,2,3,0,1.842105263,2,1,1,3,1,2,6,6,6,6,9,2
1,8,1,1,1,3,3,1,2,1,1,1,1,1,1,1,1,19,4,3,1,1,1,11,9,10,11,9,10,11,10,11,2,5,2,3,0,1.842105263,2,1,1,3,1,2,6,6,6,6,9,2
1,5,1,1,1,3,2,3,4,1,1,1,1,1,1,1,1,35,2,2,1,1,1,11,11,11,11,11,11,11,10,11,2,5,5,3,1,2.05,2,1,1,3,2,2,6,6,6,6,9,2
1,10,2,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,3,2,1,1,1,11,10,10,11,10,10,12,9,10,2,5,7,3,1,2.2,2,1,2,2,2,2,1,6,7,6,10,2
1,10,2,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,3,3,1,1,1,11,10,10,11,10,10,12,9,10,2,5,7,3,1,2.2,2,1,2,2,2,2,1,6,7,6,9,2
1,6,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,11,10,11,11,10,11,12,8,10,7,5,5,3,2,2.733333333,2,1,2,2,1,2,1,6,7,6,9,2
1,8,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,10,11,11,10,11,12,8,10,7,5,5,3,2,2.733333333,2,1,2,2,1,2,1,6,7,6,9,2
1,8,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,10,11,11,10,11,12,8,10,7,5,5,3,2,2.733333333,2,1,2,2,1,2,1,6,7,6,10,2
1,8,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,37,2,3,1,1,1,11,10,11,11,10,11,12,8,10,7,5,5,3,2,2.733333333,2,1,2,2,1,2,1,6,7,6,3,2
1,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,10,11,11,10,11,12,8,10,7,5,5,3,2,2.733333333,2,1,2,2,1,2,1,6,7,6,9,2
1,3,1,1,1,2,3,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,12,9,10,12,9,10,11,8,10,5,7,5,3,1,2.166666667,2,1,2,3,1,2,1,6,7,6,3,2
1,4,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,12,9,10,12,9,10,11,8,10,5,7,5,3,1,2.166666667,2,1,2,3,1,2,1,6,7,6,10,2
1,5,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,29,2,3,1,1,1,12,9,10,12,9,10,11,8,10,5,7,5,3,1,2.166666667,2,1,2,3,1,2,1,6,7,6,9,2
1,11,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,4,2,1,1,1,12,9,10,12,9,10,11,8,10,5,7,5,3,1,2.166666667,2,1,2,3,1,2,1,6,7,6,9,2
1,10,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,12,9,10,12,9,10,11,8,10,5,7,5,3,1,2.166666667,2,1,2,3,1,2,1,6,7,6,9,2
1,6,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,15,4,2,1,1,1,11,9,9,11,9,9,11,8,10,5,7,2,3,1,1.789473684,2,1,2,3,1,2,1,6,6,6,9,2
1,11,2,1,1,3,1,2,9,1,1,1,1,1,1,1,1,16,2,2,1,1,1,11,9,9,11,9,9,11,8,10,5,7,2,3,1,1.789473684,2,1,2,3,1,2,1,6,6,6,9,2
1,11,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,3,2,1,1,1,11,10,10,11,10,10,12,10,11,2,5,2,4,1,2.052631579,2,1,1,3,2,2,6,6,6,6,9,2
1,5,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,25,3,2,1,1,1,11,10,11,11,10,11,12,11,11,2,5,2,4,1,2.25,2,1,1,3,2,2,6,6,6,6,9,2
1,8,2,1,1,3,2,3,4,1,1,1,1,1,1,1,1,18,2,2,1,1,1,12,11,11,12,11,11,11,11,11,2,2,2,4,2,2.65,2,1,2,3,2,2,6,6,6,6,9,2
1,9,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,31,2,2,1,1,1,12,11,11,12,11,11,11,11,11,2,2,2,4,2,2.65,2,1,2,3,2,2,6,6,6,6,9,2
1,8,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,11,11,11,11,11,12,11,11,2,2,2,4,2,2.736842105,2,1,2,3,2,2,6,7,6,6,9,2
1,8,1,1,1,3,1,4,4,1,1,1,1,1,1,1,1,13,2,2,1,1,1,11,11,11,11,11,11,12,10,11,2,2,2,4,2,2.888888889,2,1,2,3,2,2,6,7,6,6,9,2
1,11,2,1,1,2,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,11,11,11,11,11,12,10,11,2,2,2,4,2,2.888888889,2,1,2,3,2,2,6,7,6,6,9,2
1,8,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1,37,3,2,1,1,1,11,11,11,11,11,11,12,10,11,2,2,5,4,2,2.85,3,2,2,2,1,2,6,7,7,7,9,2
1,5,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,11,10,11,11,10,11,11,9,10,2,2,5,2,1,1.65,2,1,2,3,2,2,1,7,7,7,9,2
1,1,1,2,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,10,11,11,10,11,11,9,10,2,2,5,2,1,1.65,2,1,2,3,2,2,1,7,7,7,9,2
1,9,2,1,1,3,5,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,10,10,11,10,10,12,9,10,5,2,2,3,1,2.05,2,1,1,3,2,2,1,7,7,7,9,2
1,7,2,2,1,3,3,2,9,1,1,1,1,1,1,1,1,4,2,2,1,1,1,11,10,10,11,10,10,12,9,10,5,2,2,3,1,2.05,2,1,1,3,2,2,1,7,7,7,9,2
1,6,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,26,3,2,1,1,1,11,10,10,11,10,10,12,9,10,5,2,2,3,1,2.05,2,1,1,3,2,2,1,7,7,7,2,2
1,6,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,18,2,2,1,1,1,12,9,11,12,9,11,12,9,10,2,5,5,3,1,1.75,2,1,2,2,2,2,3,6,6,6,9,2
1,9,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,2,1,1,1,12,9,11,12,9,11,12,9,10,2,5,5,3,1,1.75,2,1,2,2,2,2,3,6,6,6,9,2
1,5,1,1,1,3,3,2,4,1,1,1,1,1,1,1,1,16,2,2,1,1,1,12,10,11,12,10,11,11,9,10,2,2,8,3,2,2.368421053,2,1,1,3,2,2,3,6,6,6,10,2
1,6,1,1,1,3,1,2,4,1,1,1,1,1,1,1,1,16,2,3,1,1,1,12,10,11,12,10,11,11,9,10,2,2,8,3,2,2.368421053,2,1,1,3,2,2,3,6,6,6,9,2
1,5,1,2,1,3,1,2,9,1,1,1,1,1,1,1,1,33,2,2,1,1,1,11,9,10,11,9,10,11,9,10,5,5,8,4,1,2.555555556,2,1,2,3,2,2,3,6,5,5,9,2
1,6,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,3,2,1,1,1,11,9,10,11,9,10,11,9,10,5,5,8,4,1,2.555555556,2,1,2,3,2,2,3,6,5,5,9,2
1,4,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,9,10,11,9,10,11,9,10,8,8,10,5,2,2.9,2,1,1,2,1,2,3,6,6,6,2,2
1,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,9,10,11,9,10,11,9,10,8,8,10,5,2,2.9,2,1,1,2,1,2,3,6,6,6,10,2
1,1,1,1,1,3,9,1,4,1,1,1,1,1,1,1,1,40,2,2,1,1,1,11,10,10,11,10,10,11,9,10,5,10,9,3,1,2,2,1,2,2,1,2,1,5,5,5,9,2
1,9,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,11,9,10,11,9,10,11,9,10,5,10,9,3,1,2.05,2,1,2,3,1,2,1,5,5,5,9,2
1,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,2,2,1,1,1,11,9,10,11,9,10,11,9,10,5,10,9,3,1,2.05,2,1,2,3,1,2,1,5,5,5,10,2
1,11,1,2,1,3,2,3,4,1,1,1,1,1,1,1,1,24,2,2,1,1,1,11,9,10,11,9,10,11,9,10,9,10,8,3,1,1.947368421,2,1,2,3,1,2,1,5,5,5,9,2
1,9,1,1,1,3,1,1,9,1,1,1,1,1,1,1,1,29,3,1,1,1,1,11,9,10,11,9,10,11,9,10,9,10,8,3,1,1.947368421,2,1,2,3,1,2,1,5,5,5,9,2
1,6,2,1,1,3,1,2,9,1,1,1,1,1,1,1,1,16,3,2,1,1,1,11,9,10,11,9,10,10,9,10,8,9,5,3,1,2.3,2,1,1,3,1,1,1,5,5,5,9,2
1,4,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,25,2,2,1,1,1,10,9,10,10,9,10,11,9,10,5,9,5,3,1,1.7,2,1,1,2,1,1,1,5,6,5,9,2
1,8,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,10,9,10,10,9,10,11,9,10,5,9,5,3,1,1.7,2,1,1,2,1,1,1,5,6,5,9,2
1,8,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,15,1,2,1,1,1,11,9,10,11,9,10,11,9,10,2,5,7,2,1,1.315789474,2,1,1,2,1,1,1,5,5,5,9,2
1,6,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,10,10,11,10,10,12,9,10,2,7,2,2,0,1.473684211,2,1,1,2,1,1,1,5,5,5,9,2
1,12,4,2,1,3,2,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,10,10,11,10,10,12,9,10,2,7,2,2,0,1.473684211,2,1,1,2,1,1,1,5,5,5,9,2
1,5,1,1,1,1,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,9,10,11,9,10,12,9,11,2,7,2,3,1,1.45,2,1,1,2,1,1,1,5,5,5,9,2
1,9,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,12,10,11,12,10,11,12,9,11,2,2,9,2,1,1.6,2,1,1,2,1,1,1,6,6,5,9,2
1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,12,10,11,12,10,11,12,9,11,2,2,9,2,1,1.6,2,1,1,2,1,1,1,6,6,5,9,2
1,11,1,1,1,3,3,1,4,1,1,1,1,1,1,1,1,23,2,2,1,1,1,12,10,10,12,10,10,12,9,11,2,2,9,2,0,1.4,2,1,1,2,1,1,2,6,6,6,9,2
1,10,1,1,1,3,4,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,12,10,10,12,10,10,12,9,11,2,2,9,2,0,1.4,2,1,1,2,1,1,2,6,6,6,10,2
1,12,1,2,1,3,2,1,4,1,1,1,1,1,1,1,1,23,2,3,1,1,1,12,9,11,12,9,11,12,9,11,2,2,9,3,0,1.75,2,1,1,2,1,2,9,6,6,6,9,2
1,5,1,1,1,3,4,4,2,1,1,1,1,1,1,1,1,27,2,2,1,1,1,12,10,11,12,10,11,12,9,10,9,2,9,3,0,1.75,2,1,1,2,1,2,9,6,6,6,9,2
1,8,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,12,2,2,1,1,1,12,10,11,12,10,11,12,9,10,9,2,9,3,0,1.75,2,1,1,2,1,2,9,6,6,6,9,2
1,2,1,1,1,3,2,1,9,1,1,1,1,1,1,1,1,12,3,2,1,1,1,12,10,11,12,10,11,11,9,10,9,9,5,3,0,1.75,2,1,1,2,1,2,9,7,6,6,6,2
1,10,1,2,1,3,1,1,2,1,2,1,2,1,2,1,2,37,2,2,1,1,1,11,9,10,11,9,10,12,9,10,5,9,10,3,1,2.263157895,2,1,1,2,1,2,9,7,6,6,9,2
1,4,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,23,2,2,1,1,1,11,9,10,11,9,10,12,9,10,5,9,10,3,1,2.315789474,2,1,1,3,2,2,8,7,6,6,9,2
1,9,1,1,1,3,2,2,4,1,1,1,1,1,1,1,1,33,2,2,1,1,1,11,9,10,11,9,10,12,9,10,5,9,10,3,1,2.315789474,2,1,1,3,2,2,8,7,6,6,9,2
1,10,4,1,1,3,2,1,4,1,1,1,1,1,2,1,2,12,2,2,1,1,1,11,9,10,11,9,10,12,9,10,5,9,10,3,1,2.315789474,2,1,1,3,2,2,8,7,6,6,9,2
1,9,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,9,10,11,9,10,12,9,10,5,9,10,3,1,2.315789474,2,1,1,3,2,2,8,7,6,6,9,2
1,10,1,2,2,3,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,9,10,11,9,10,11,9,10,9,10,7,4,2,2.736842105,2,1,1,2,1,1,9,6,5,6,9,2
1,9,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,21,2,2,1,1,1,10,9,9,10,9,9,12,9,10,5,10,7,2,0,1.210526316,2,1,1,2,1,1,1,6,5,6,9,2
1,9,1,1,1,3,3,4,4,1,1,1,1,1,1,1,1,21,3,1,1,1,1,10,9,9,10,9,9,12,9,10,5,10,7,2,0,1.210526316,2,1,1,2,1,1,1,6,5,6,3,2
1,5,2,1,1,1,1,2,4,1,1,1,1,1,1,1,1,16,3,2,1,1,1,12,10,10,12,10,10,12,9,10,5,7,7,2,1,1.75,2,1,1,2,1,1,6,6,6,5,9,2
1,4,2,1,1,3,2,1,4,1,1,1,1,1,1,1,1,29,2,2,1,1,1,11,10,10,11,10,10,12,9,10,2,7,7,2,0,0.842105263,2,1,1,2,1,1,6,6,6,5,9,2
1,7,2,1,1,3,1,3,4,1,1,1,1,1,1,1,1,35,2,2,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,10,2
1,8,2,1,1,3,3,3,4,1,1,1,1,1,1,1,1,35,4,2,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,10,2
1,12,1,1,1,3,2,1,4,1,1,1,1,1,1,1,1,9,3,2,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,9,2
1,5,1,2,1,3,2,4,4,1,1,1,1,1,1,1,1,45,2,2,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,9,2
1,6,1,2,1,3,3,4,4,1,1,1,1,1,1,1,1,45,2,3,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,9,2
1,5,1,1,1,3,1,1,4,1,1,1,1,1,1,1,1,37,2,2,1,1,1,11,9,10,11,9,10,12,9,10,7,7,7,2,0,1.4,2,1,1,2,1,1,6,6,6,6,6,2
1,9,1,1,1,3,8,1,4,1,1,2,1,2,1,2,1,37,3,3,1,1,1,12,9,10,12,9,10,11,9,10,7,7,9,3,0,1.578947368,2,1,1,2,1,1,6,6,6,6,9,2
